archivo,url
data-capitulo-json/20121645.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/45.json
data-capitulo-json/20121646.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/46.json
data-capitulo-json/20121647.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/47.json
data-capitulo-json/20121649.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/49.json
data-capitulo-json/20121650.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/50.json
data-capitulo-json/20121651.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/51.json
data-capitulo-json/20121652.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/52.json
data-capitulo-json/20121653.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/16/capitulo/53.json
data-capitulo-json/20121701.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/17/capitulo/01.json
data-capitulo-json/20121702.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/17/capitulo/02.json
data-capitulo-json/20121703.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/17/capitulo/03.json
data-capitulo-json/20121801.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/01.json
data-capitulo-json/20121802.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/02.json
data-capitulo-json/20121821.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/21.json
data-capitulo-json/20121822.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/22.json
data-capitulo-json/20121823.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/23.json
data-capitulo-json/20121824.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/24.json
data-capitulo-json/20121825.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/25.json
data-capitulo-json/20121826.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/26.json
data-capitulo-json/20121827.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/27.json
data-capitulo-json/20121828.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/28.json
data-capitulo-json/20121829.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/29.json
data-capitulo-json/20121830.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/30.json
data-capitulo-json/20121831.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/31.json
data-capitulo-json/20121832.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/32.json
data-capitulo-json/20121833.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/33.json
data-capitulo-json/20121834.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/34.json
data-capitulo-json/20121835.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/18/capitulo/35.json
data-capitulo-json/20121901.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/19/capitulo/01.json
data-capitulo-json/20121902.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/19/capitulo/02.json
data-capitulo-json/20121903.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/19/capitulo/03.json
data-capitulo-json/20122001.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/20/capitulo/01.json
data-capitulo-json/20122002.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/20/capitulo/02.json
data-capitulo-json/20122003.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/20/capitulo/03.json
data-capitulo-json/20122101.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/21/capitulo/01.json
data-capitulo-json/20122102.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/21/capitulo/02.json
data-capitulo-json/20122104.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/21/capitulo/04.json
data-capitulo-json/20122105.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/21/capitulo/05.json
data-capitulo-json/20122106.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/21/capitulo/06.json
data-capitulo-json/20122107.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/21/capitulo/07.json
data-capitulo-json/20122108.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/21/capitulo/08.json
data-capitulo-json/20122201.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/22/capitulo/01.json
data-capitulo-json/20122301.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/23/capitulo/01.json
data-capitulo-json/20122401.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/24/capitulo/01.json
data-capitulo-json/20122402.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/24/capitulo/02.json
data-capitulo-json/20122403.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/24/capitulo/03.json
data-capitulo-json/20122404.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/24/capitulo/04.json
data-capitulo-json/20122501.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/25/capitulo/01.json
data-capitulo-json/20122502.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/25/capitulo/02.json
data-capitulo-json/20122503.json,https://www.bcn.cl/presupuesto/periodo/2012/partida/25/capitulo/03.json
data-capitulo-json/20130101.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/01/capitulo/01.json
data-capitulo-json/20130201.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/02/capitulo/01.json
data-capitulo-json/20130202.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/02/capitulo/02.json
data-capitulo-json/20130203.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/02/capitulo/03.json
data-capitulo-json/20130204.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/02/capitulo/04.json
data-capitulo-json/20130301.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/03/capitulo/01.json
data-capitulo-json/20130303.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/03/capitulo/03.json
data-capitulo-json/20130304.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/03/capitulo/04.json
data-capitulo-json/20130401.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/04/capitulo/01.json
data-capitulo-json/20130502.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/02.json
data-capitulo-json/20130503.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/03.json
data-capitulo-json/20130504.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/04.json
data-capitulo-json/20130505.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/05.json
data-capitulo-json/20130507.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/07.json
data-capitulo-json/20130508.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/08.json
data-capitulo-json/20130509.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/09.json
data-capitulo-json/20130510.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/10.json
data-capitulo-json/20130531.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/31.json
data-capitulo-json/20130532.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/32.json
data-capitulo-json/20130533.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/33.json
data-capitulo-json/20130561.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/61.json
data-capitulo-json/20130562.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/62.json
data-capitulo-json/20130563.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/63.json
data-capitulo-json/20130564.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/64.json
data-capitulo-json/20130565.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/65.json
data-capitulo-json/20130566.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/66.json
data-capitulo-json/20130567.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/67.json
data-capitulo-json/20130568.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/68.json
data-capitulo-json/20130569.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/69.json
data-capitulo-json/20130570.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/70.json
data-capitulo-json/20130571.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/71.json
data-capitulo-json/20130572.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/72.json
data-capitulo-json/20130573.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/73.json
data-capitulo-json/20130574.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/74.json
data-capitulo-json/20130575.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/05/capitulo/75.json
data-capitulo-json/20130601.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/06/capitulo/01.json
data-capitulo-json/20130602.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/06/capitulo/02.json
data-capitulo-json/20130603.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/06/capitulo/03.json
data-capitulo-json/20130604.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/06/capitulo/04.json
data-capitulo-json/20130605.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/06/capitulo/05.json
data-capitulo-json/20130701.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/01.json
data-capitulo-json/20130702.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/02.json
data-capitulo-json/20130703.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/03.json
data-capitulo-json/20130704.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/04.json
data-capitulo-json/20130706.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/06.json
data-capitulo-json/20130707.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/07.json
data-capitulo-json/20130708.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/08.json
data-capitulo-json/20130709.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/09.json
data-capitulo-json/20130716.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/16.json
data-capitulo-json/20130719.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/19.json
data-capitulo-json/20130721.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/21.json
data-capitulo-json/20130723.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/23.json
data-capitulo-json/20130724.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/07/capitulo/24.json
data-capitulo-json/20130801.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/08/capitulo/01.json
data-capitulo-json/20130802.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/08/capitulo/02.json
data-capitulo-json/20130803.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/08/capitulo/03.json
data-capitulo-json/20130804.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/08/capitulo/04.json
data-capitulo-json/20130805.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/08/capitulo/05.json
data-capitulo-json/20130807.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/08/capitulo/07.json
data-capitulo-json/20130808.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/08/capitulo/08.json
data-capitulo-json/20130811.json,https://www.bcn.cl/presupuesto/periodo/2013/partida/08/capitulo/11.json
